gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3306233731,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:9841:79f642dd7eee3a1dcdf9e679e56c5e3a,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,"Cerro La Martinica, al S de Bombilla",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,25/09/1975 00:00,25,9,1975,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,9841,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),T. Herrera,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306233630,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:2950:e807755dafabe35104c0154add934c60,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,San Rafael,Mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,26/08/1962 00:00,26,8,1962,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,2950,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),M. Ruíz O.,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306233556,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:13091:e5baaa3b6ce6113e0effac842d32aea7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,Pedregal de San Angel,Ciudad de mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/06/1978 00:00,,6,1978,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,13091,,E. Pérez S.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. Pérez S.,,,23/09/2021 10:21,,RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306231664,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:13246:18a3ed111c4c192065d961284759106a,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,"Laguna Belgica, km 18 carr. Hp",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,04/09/1979 00:00,4,9,1979,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,13246,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),B. Ambriz,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306230662,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:10507:274a1943511a6df61fb660ef49e46ebd,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,1 Km antes de Jacaltianguis,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,20/08/1976 00:00,20,8,1976,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,10507,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. Pérez; R. Hernández; E. Aguirre,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306224300,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:12212:7f741860bc5119d8bd6e6940e0baea59,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps stylophora,,SPECIES,Cordyceps stylophora Berk. & Broome,Cordyceps stylophora,"Berk. & Broome, 1857",MX,Estación Biológica de Chamela,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,30/09/1977 00:00,30,9,1977,2560700,3451428,PRESERVED_SPECIMEN,IBUNAM,MEXU,12212,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Alfredo Pérez J.,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306213182,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:11524:852e0dcf0b691435c143f08c2481c7e3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps melolonthae,rickii,VARIETY,Cordyceps melolonthae var. rickii (Lloyd) Mains,Cordyceps melolonthae var. rickii,"(Lloyd) Mains, 1958",MX,a 20 km de Tuxtla Gutiérrez,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,3451626,7256230,PRESERVED_SPECIMEN,IBUNAM,MEXU,11524,,E. Pérez S.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),M. A. Palacios,,,23/09/2021 10:21,,RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306211851,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:12209:bc397df099763363f2901f9891e51e7e,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps entomorrhiza,,SPECIES,Cordyceps entomorrhiza (Dicks.) Fr.,Cordyceps entomorrhiza,"(Dicks.) Fr., 1849",MX,Xalapa,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,18/11/1977 00:00,18,11,1977,2560569,2560568,PRESERVED_SPECIMEN,IBUNAM,MEXU,12209,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Flores M.,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306211481,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:19789:b3613de7e33a142c9ed59debe92643e5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,Gral. Miguel Alemán,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,07/07/1985 00:00,7,7,1985,8686087,7567077,PRESERVED_SPECIMEN,IBUNAM,MEXU,19789,,E. Pérez S.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),C. León,,,23/09/2021 10:21,,TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306211480,7dcaa915-d51a-4376-b2b3-08fd7aca3f23,urn:catalog:IBUNAM:MEXU:12211:9bb066d66eca417dcf7bc3c936ef9a8b,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps entomorrhiza,,SPECIES,Cordyceps entomorrhiza (Dicks.) Fr.,Cordyceps entomorrhiza,"(Dicks.) Fr., 1849",MX,Xalapa,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/11/1977 00:00,,11,1977,2560569,2560568,PRESERVED_SPECIMEN,IBUNAM,MEXU,12211,,,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Flores M.,,,23/09/2021 10:21,,RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3090599582,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33987758,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps melolonthae,,SPECIES,"Ophiocordyceps melolonthae (Tul. & C.Tul.) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps melolonthae,,MX,,Chiapas,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,16.973291,-91.577095,,,,,,,20/07/2018 19:21,20,7,2018,7256230,7256230,HUMAN_OBSERVATION,iNaturalist,Observations,33987758,,Richard Tehan,11/10/2019 22:03,CC_BY_NC_4_0,Diana Fuentes,Diana Fuentes,,,05/11/2021 18:22,StillImage,COORDINATE_ROUNDED
3079739152,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70695111,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps gracilioides,,SPECIES,"Ophiocordyceps gracilioides (Kobayasi) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps gracilioides,,MX,,Veracruz,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,18.590473,-96.876583,,,,,,,25/06/2020 17:40,25,6,2020,3450962,3450962,HUMAN_OBSERVATION,iNaturalist,Observations,70695111,,William C. Beckerson,07/03/2021 14:50,CC_BY_4_0,Gerardo Benjamín Torres Cantú,Gerardo Benjamín Torres Cantú,,,05/11/2021 19:09,,COORDINATE_ROUNDED
3079521122,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70942660,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps gracilis,,SPECIES,"Ophiocordyceps gracilis (Grev.) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps gracilis,,MX,,Veracruz,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.179168,-96.97706,206,,,,,,29/08/2020 14:26,29,8,2020,2560575,2560575,HUMAN_OBSERVATION,iNaturalist,Observations,70942660,,William C. Beckerson,11/03/2021 17:01,CC_BY_4_0,Alegría Daniela,Alegría Daniela,,,05/11/2021 19:08,,COORDINATE_ROUNDED
3044611809,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67782030,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Entomophthora,Entomophthora muscae,,SPECIES,Entomophthora muscae (Cohn) Fresen.,Entomophthora muscae,,MX,,Guanajuato,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.026597,-100.719284,5244,,,,,,05/01/2021 12:20,5,1,2021,5250887,5250887,HUMAN_OBSERVATION,iNaturalist,Observations,67782030,,Pancholin Jaime,09/01/2021 05:11,CC_BY_NC_4_0,Pancholin Jaime,Pancholin Jaime,,,05/11/2021 19:09,StillImage,COORDINATE_ROUNDED
2874007042,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61364265,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps gracilis,,SPECIES,"Ophiocordyceps gracilis (Grev.) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps gracilis,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.014458,-99.056122,5,,,,,,30/09/2020 15:08,30,9,2020,2560575,2560575,HUMAN_OBSERVATION,iNaturalist,Observations,61364265,,Alan Rockefeller,01/10/2020 05:30,CC_BY_NC_4_0,Boletus Reticulatus Amanitacae,Boletus Reticulatus Amanitacae,,,05/11/2021 19:48,StillImage,COORDINATE_ROUNDED
2856714347,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/57641028,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,18.990995,-99.224237,30,,,,,,25/08/2020 14:24,25,8,2020,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,57641028,,Boletus Reticulatus Amanitacae,26/08/2020 14:52,CC_BY_NC_4_0,Boletus Reticulatus Amanitacae,Boletus Reticulatus Amanitacae,,,05/11/2021 19:07,StillImage,COORDINATE_ROUNDED
2850870811,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55765455,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.012729,-99.17128,249,,,,,,07/08/2020 19:05,7,8,2020,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,55765455,,Boletus Reticulatus Amanitacae,08/08/2020 04:20,CC_BY_NC_4_0,Boletus Reticulatus Amanitacae,Boletus Reticulatus Amanitacae,,,05/11/2021 19:08,StillImage,COORDINATE_ROUNDED
2826136875,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54228400,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.020922,-99.125489,10,,,,,,24/07/2020 14:41,24,7,2020,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,54228400,,Boletus Reticulatus Amanitacae,25/07/2020 02:37,CC_BY_NC_4_0,Boletus Reticulatus Amanitacae,Boletus Reticulatus Amanitacae,,,05/11/2021 19:47,StillImage,COORDINATE_ROUNDED
2814151187,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51624799,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps gracilioides,,SPECIES,"Ophiocordyceps gracilioides (Kobayasi) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps gracilioides,,MX,,Oaxaca,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,17.590967,-96.400887,10,,,,,,17/07/2017 14:23,17,7,2017,3450962,3450962,HUMAN_OBSERVATION,iNaturalist,Observations,51624799,,Alan Rockefeller,01/07/2020 21:41,CC_BY_NC_4_0,star_bit,star_bit,,,05/11/2021 19:06,StillImage,COORDINATE_ROUNDED
2814023743,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51624040,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Oaxaca,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,17.633587,-96.357162,10,,,,,,19/07/2017 10:56,19,7,2017,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,51624040,,Alan Rockefeller,01/07/2020 21:42,CC_BY_NC_4_0,star_bit,star_bit,,,05/11/2021 19:05,StillImage,COORDINATE_ROUNDED
2563664511,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7587600,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Chiapas,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,16.826475,-93.12252,4070,,,,,,18/07/2017 00:00,18,7,2017,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,7587600,,Alan Rockefeller,29/08/2017 15:50,CC_BY_NC_4_0,Belén Jiménez Tutor Naturalista Chiapas,Belén Jiménez Tutor Naturalista Chiapas,,,05/11/2021 19:04,StillImage,
2294638208,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29358583,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Fr.,Cordyceps militaris,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.020932,-99.114681,122,,,,,,02/07/2019 11:27,2,7,2019,7567077,7567077,HUMAN_OBSERVATION,iNaturalist,Observations,29358583,,Boletus Reticulatus Amanitacae,23/07/2019 02:56,CC_BY_NC_4_0,Boletus Reticulatus Amanitacae,Boletus Reticulatus Amanitacae,,,05/11/2021 19:06,StillImage,COORDINATE_ROUNDED
2283201266,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28338219,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps gracilioides,,SPECIES,"Ophiocordyceps gracilioides (Kobayasi) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",Ophiocordyceps gracilioides,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,18.709736,-98.75501,9,,,,,,05/07/2019 12:38,5,7,2019,3450962,3450962,HUMAN_OBSERVATION,iNaturalist,Observations,28338219,,Alan Rockefeller,07/07/2019 02:39,CC_BY_NC_4_0,roberto_carlos,roberto_carlos,,,05/11/2021 19:05,StillImage,COORDINATE_ROUNDED
2250203143,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBSO2092-13,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Erynia,Erynia radicans,,SPECIES,Zoophthora radicans (Bref.) A.Batko,Zoophthora radicans,,MX,,,PRESENT,,b3bf3a83-1f68-4541-a03f-330d30d567f5,,,,,,,,,,,,,2559928,2559722,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,Barcode of Life Datasystems,,,,28/09/2021 08:07,,
2250201184,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBSO2091-13,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Erynia,Erynia radicans,,SPECIES,Zoophthora radicans (Bref.) A.Batko,Zoophthora radicans,,MX,,,PRESENT,,b3bf3a83-1f68-4541-a03f-330d30d567f5,,,,,,,,,,,,,2559928,2559722,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,Barcode of Life Datasystems,,,,28/09/2021 08:06,,
2250200558,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBSO2089-13,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Erynia,Erynia radicans,,SPECIES,Zoophthora radicans (Bref.) A.Batko,Zoophthora radicans,,MX,,,PRESENT,,b3bf3a83-1f68-4541-a03f-330d30d567f5,,,,,,,,,,,,,2559928,2559722,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,Barcode of Life Datasystems,,,,28/09/2021 08:06,,
2249760890,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBHYP5847-13,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps fumosorosea,,SPECIES,Isaria fumosorosea Wize,Isaria fumosorosea,,MX,,,PRESENT,,b3bf3a83-1f68-4541-a03f-330d30d567f5,,,,,,,,,,,,,5260132,10323406,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,Barcode of Life Datasystems,,,,28/09/2021 08:07,,
1935587640,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18034407,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,,MX,,Michoacán,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.993493,-102.481757,451,,,,,,30/10/2018 12:16,30,10,2018,2560612,2560612,HUMAN_OBSERVATION,iNaturalist,Observations,18034407,,Alan Rockefeller,11/02/2019 18:45,CC_BY_NC_4_0,Ricardo Arredondo T.,Ricardo Arredondo T.,,,05/11/2021 19:05,StillImage,COORDINATE_ROUNDED
1931366608,d415c253-4d61-4459-9d25-4015b9084fb0,feaa6bea-8d8d-4f2d-a9f7-7ef7aa562087,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatus,,SPECIES,Aspergillus aculeatus Iizuka,Aspergillus aculeatus Iizuka,Iizuka,MX,Ca. 3 in. from living henequen plate at site #3 near Dzibilchaltun,YucatÃ¡n,PRESENT,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,23/04/1982 00:00,23,4,1982,5259902,5259902,PRESERVED_SPECIMEN,NY,NY,448938,4710,J. Paden,,CC0_1_0,The New York Botanical Garden,A. L. Welden,,,25/10/2021 15:38,,COLLECTION_MATCH_FUZZY
1930580143,d415c253-4d61-4459-9d25-4015b9084fb0,c6eabdac-7583-4e6e-bddb-ad45fd230150,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatus,,SPECIES,Aspergillus aculeatus Iizuka,Aspergillus aculeatus Iizuka,Iizuka,MX,,YucatÃ¡n,PRESENT,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,22/04/1982 00:00,22,4,1982,5259902,5259902,PRESERVED_SPECIMEN,NY,NY,448939,4649,J. Paden,,CC0_1_0,The New York Botanical Garden,A. L. Welden,,,25/10/2021 15:37,,COLLECTION_MATCH_FUZZY
1930476663,d415c253-4d61-4459-9d25-4015b9084fb0,bf9f0b5c-9095-4ade-adad-198bfd8e6607,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps melolonthae,rickii,VARIETY,Cordyceps melolonthae var. rickii (Lloyd) Mains,Cordyceps melolonthae var. rickii (Lloyd) Mains,(Lloyd) Mains,MX,"Lomas al NE de Escolapa, al O de Cerro Azul-Escolapa (Cerro Azul), 31.6 km NE of Lazaro Cardenas, near Sta. Maria Chimalapa, about 9 km SO of Sta. Maria, Sta. Maria Chimalapa",Oaxaca,PRESENT,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,16.8625,-94.727778,,,,,,,27/10/1999 00:00,27,10,1999,3451626,7256230,PRESERVED_SPECIMEN,NY,NY,373480,25597,G. GuzmÃ¡n,,CC0_1_0,The New York Botanical Garden,J. Wolf,,,25/10/2021 15:37,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1929609155,d415c253-4d61-4459-9d25-4015b9084fb0,825a4237-f83c-44ff-95d1-0431407a2182,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris (L.) Link,(L.) Link,MX,"El Punto, Carretera [road] Oaxaca to Ixtlan",Oaxaca,PRESENT,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,13/08/1961 00:00,13,8,1961,8686087,7567077,PRESERVED_SPECIMEN,NY,NY,2777682,s.n.,,,CC0_1_0,The New York Botanical Garden,see Collection Note,,,25/10/2021 15:36,StillImage,COLLECTION_MATCH_FUZZY
1927836555,d415c253-4d61-4459-9d25-4015b9084fb0,04de439c-0579-428f-b99f-dc6019876a61,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris (L.) Link,(L.) Link,MX,"TepoztlÃ¡n, camino al cerro del [towards hill of] Tepozteco",Morelos,PRESENT,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,23/08/1968 00:00,23,8,1968,8686087,7567077,PRESERVED_SPECIMEN,NY,NY,2777683,91,,,CC0_1_0,The New York Botanical Garden,J. L. MagaÃ±a Mendoza,,,25/10/2021 15:36,StillImage,COLLECTION_MATCH_FUZZY
1895923134,aeeaaaae-e497-4b5c-acee-4734a696499a,urn:catalog:CESUES:CESUES:536:9822803485fa405455f97e4aa94dd323,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps militaris,,SPECIES,Cordyceps militaris (L.) Link,Cordyceps militaris,"(L.) Link, 1818",MX,Km. 42 carretera Navojoa-Álamos,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,27.068056,-109.024444,60,,350,350,0.0,0.0,14/09/1991 00:00,14,9,1991,8686087,7567077,PRESERVED_SPECIMEN,CESUES,CESUES,536,,"Esqueda-Valle, M.; Pérez-Silva, E.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:44,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
